,cluster,journal_id,journal_title,pap_id,pap_title,distance
3,26,5189,Journal of High Energy Physics,1028400,"Search for the neutral Higgs bosons of the minimal supersymmetric standard model in <em class=""a-plus-plus"">pp</em> collisions at <span class=""a-plus-plus inline-equation id-i-eq1"">
                              
                              <span class=""a-plus-plus equation-source format-t-e-x"">\( \sqrt{s}=7 \)</span>
                            </span> TeV with the ATLAS detector",[[0.431598007205]]
3,26,5189,Journal of High Energy Physics,1028900,Studies of jet mass in dijet and W/Z + jet events,[[0.374914769034]]
3,1,5071,Journal of the Association for Research in Otolaryngology,1132200,Across-Site Variation in Detection Thresholds and Maximum Comfortable Loudness Levels for Cochlear Implants,[[0.190396853926]]
3,1,5071,Journal of the Association for Research in Otolaryngology,1132300,Perceptual Adaptation to Spectrally Shifted Vowels: Training with Nonlexical Labels,[[0.144135301684]]
3,14,5071,Journal of the Association for Research in Otolaryngology,1132400,A Mouse Model for Degeneration of the Spiral Ligament,[[0.0905135359402]]
3,1,5071,Journal of the Association for Research in Otolaryngology,1132500,Spatial Selective Auditory Attention in the Presence of Reverberant Energy: Individual Differences in Normal-Hearing Listeners,[[0.101733187852]]
3,1,5071,Journal of the Association for Research in Otolaryngology,1132600,Temporal Processing in the Auditory System,[[0.268148730163]]
2,0,5495,Gastric Cancer,1162900,State of the art in the treatment of gastric cancer: from the 71st Japanese Gastric Cancer Congress,[[0.454846479591]]
2,0,5495,Gastric Cancer,1163000,"A new paradigm of chemotherapy for gastric cancer: speeding up, and more clinical trials to catch up",[[0.356579378901]]
2,14,5495,Gastric Cancer,1163100,Evaluation of the Japanese Gastric Cancer Association’s Gastric Cancer Treatment Guidelines for Popular Use,[[0.148842084195]]
2,16,5495,Gastric Cancer,1163200,Protein levels of tissue inhibitor of metalloproteinase-1 in tumor extracts as a marker for prognosis and recurrence in patients with gastric cancer,[[0.201417441532]]
2,16,5495,Gastric Cancer,1163300,Curability of laparoscopic gastrectomy for gastric cancer: an analysis of 10 years’ experience,[[0.280458978384]]
2,0,5495,Gastric Cancer,1163400,Lymph node metastasis from undifferentiated-type mucosal gastric cancer satisfying the expanded criteria for endoscopic resection based on routine histological examination,[[0.257128544307]]
2,14,5495,Gastric Cancer,1163500,Author’s reply: Vitamin A and gastric cancer risk,[[0.386153532839]]
7,3,5495,Gastric Cancer,1163600,Suppression of myeloid cell leukemia-1 (Mcl-1) enhances chemotherapy-associated apoptosis in gastric cancer cells,[[0.22765238017]]
2,27,6588,Trauma und Berufskrankheit,1165700,Differenzierte Operationsindikation  bei posttraumatischer Ellbogenkontraktur,[[0.0578396003966]]
2,27,6588,Trauma und Berufskrankheit,1165900,Diagnoseorientiertes Fallpauschalengesetz für Krankenhäuser (DRG),[[0.0983559095921]]
2,27,6588,Trauma und Berufskrankheit,1166000,Distale Tibiafrakturen,[[0.0688681700314]]
2,27,6588,Trauma und Berufskrankheit,1166100,MRT in der Unfallchirurgie,[[0.0845697526967]]
2,27,6588,Trauma und Berufskrankheit,1166400,Präklinische Erstversorgung von Brandverletzten,[[0.101524498701]]
2,27,6588,Trauma und Berufskrankheit,1166600,Rund ums Handgelenk,[[0.0517755120505]]
2,27,6588,Trauma und Berufskrankheit,1166800,Periprothetische Femurfraktur nach Knietotalendoprothese,[[0.0672175312672]]
2,27,6588,Trauma und Berufskrankheit,1166900,Frakturen und Instabilitäten der Wirbelsäule,[[0.0258521810666]]
3,14,6072,Psychonomic Bulletin & Review,1295600,David Olton (1943–1944),[[0.142031601358]]
3,1,6072,Psychonomic Bulletin & Review,1295700,Perceiving affect from the voice and the face,[[0.15260487212]]
3,1,6072,Psychonomic Bulletin & Review,1295800,False recognition of associates: How robust is the effect?,[[0.341727222281]]
3,1,6072,Psychonomic Bulletin & Review,1295900,Timeless demonstrations of Parkinson’s first law,[[0.290317456893]]
3,1,6072,Psychonomic Bulletin & Review,1296000,A functional relation between learning and organization in free recall,[[0.295924144159]]
3,1,6072,Psychonomic Bulletin & Review,1296100,Visual search: Efficiency continuum or distinct processes?,[[0.182764417964]]
3,1,6072,Psychonomic Bulletin & Review,1296200,Bias in masked word identification: Unconscious influences of repetition priming,[[0.27101521841]]
3,1,6072,Psychonomic Bulletin & Review,1296300,Individual differences in working memory capacity predict visual attention allocation,[[0.182584444738]]
3,1,6072,Psychonomic Bulletin & Review,1296400,Analysis of group differences in processing speed: Where are the models of processing?,[[0.182834640534]]
3,1,6072,Psychonomic Bulletin & Review,1296500,Localization judgments under various levels of attention,[[0.191569431034]]
3,1,6072,Psychonomic Bulletin & Review,1296600,A critical test of the failure-to-engage theory of task switching,[[0.133687457253]]
3,1,6072,Psychonomic Bulletin & Review,1296700,When parameters collide: a warning about categorization models,[[0.180034760001]]
3,1,6072,Psychonomic Bulletin & Review,1296800,Modeling the word recognition data of Vitevitch and Luce (1998): Is it ARTful?,[[0.181972541505]]
3,14,6072,Psychonomic Bulletin & Review,1296900,Does response scaling cause the generalized context model to mimic a prototype model?,[[0.131876177123]]
3,1,6072,Psychonomic Bulletin & Review,1297000,Visible embodiment: Gestures as simulated action,[[0.105182463739]]
3,1,6072,Psychonomic Bulletin & Review,1297100,Surprising feedback improves later memory,[[0.250566558007]]
3,1,6072,Psychonomic Bulletin & Review,1297200,A case for restricted-domain relational learning,[[0.360223954031]]
3,1,6072,Psychonomic Bulletin & Review,1297300,Persisting activation in voluntary task switching: It all depends on the instructions,[[0.208490125205]]
3,1,6072,Psychonomic Bulletin & Review,1297400,The predictive mirror: interactions of mirror and affordance processes during action observation,[[0.156802943649]]
3,14,6072,Psychonomic Bulletin & Review,1297500,The return trip effect: Why the return trip often seems to take less time,[[0.0946600488633]]
3,1,6072,Psychonomic Bulletin & Review,1297600,"Reasoning with base rates is routine, relatively effortless, and context dependent",[[0.156395587437]]
3,1,6072,Psychonomic Bulletin & Review,1297700,Visual short-term memory always requires general attention,[[0.22897434483]]
2,14,6188,Journal of General Internal Medicine,1455600,When there is too much to do: How practicing physicians prioritize among recommended interventions,[[0.353808524423]]
4,23,6188,Journal of General Internal Medicine,1456700,Leveraging Primary Care in the Fight Against Lung Cancer,[[0.415780355426]]
3,14,6188,Journal of General Internal Medicine,1457200,REFLECTION,[[0.0704700609227]]
0,5,6188,Journal of General Internal Medicine,1457300,Diabetes Awareness and Knowledge Among Latinos: Does a Usual Source of Healthcare Matter?,[[0.207647854529]]
5,2,6188,Journal of General Internal Medicine,1457400,Examining Patient Conceptions: A Case of Metastatic Breast Cancer in an African American Male to Female Transgender Patient,[[0.277357845869]]
3,14,6188,Journal of General Internal Medicine,1457600,From the Editors' Desk: Renewing the Call for Innovations in Medical Education,[[0.152354176125]]
3,14,6188,Journal of General Internal Medicine,1457700,From the Editor's Desk: Our Paper Anniversary,[[0.143116649022]]
2,24,6188,Journal of General Internal Medicine,1457800,Chronic Kidney Disease in Primary Care: An Opportunity for Generalists,[[0.37156333961]]
4,23,6188,Journal of General Internal Medicine,1458000,Income-Related Inequity in Initiation of Evidence-Based Therapies Among Patients with Acute Myocardial Infarction,[[0.194413779308]]
3,14,6188,Journal of General Internal Medicine,1458100,Resident Handoffs: Appreciating Them as a Critical Competency,[[0.0990046973899]]
2,24,6188,Journal of General Internal Medicine,1458400,Calciphylaxis: Severe Calcification of the Arteries,[[0.154917177043]]
4,23,6188,Journal of General Internal Medicine,1458500,"Electronic Health Records and the Increasing Complexity of Medical Practice: “It Never Gets Easier, You Just Go Faster”",[[0.172817115625]]
4,23,6188,Journal of General Internal Medicine,1458600,Depression Research in Under-Resourced Populations: An Academic–Community Partnership,[[0.447792679635]]
4,23,6188,Journal of General Internal Medicine,1458700,VA Location and Structural Factors Associated with On-Site Availability of Reproductive Health Services,[[0.194078288162]]
9,10,7016,Mednet,1603500,Klink,[[0.0252544455513]]
9,10,7016,Mednet,1603600,WC Eend,[[0.0774345882946]]
9,10,6450,Tijdschrift voor praktijkondersteuning,1658500,Belangenbehartiging praktijkondersteuners,[[0.0676435553439]]
9,10,6450,Tijdschrift voor praktijkondersteuning,1658600,Beweging in balans,[[0.0651385119482]]
9,10,6720,TBV – Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde,1800700,Uw TBV,[[0.0270412427086]]
9,10,6720,TBV – Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde,1800900,Imago,[[0.114607480712]]
9,10,6720,TBV – Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde,1801000,Verbanden tussen werkgerelateerde stressoren en het gebruik van antidepressiva in een prospectieve studie,[[0.041354838776]]
9,10,6720,TBV – Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde,1801200,HRV-metingen betrouwbaar en valide?,[[0.0192358161951]]
2,24,5717,European Journal of Nuclear Medicine and Molecular Imaging,2026000,Somatostatin receptor subtype 2-mediated uptake of radiolabelled somatostatin analogues in the human kidney,[[0.146206479942]]
3,14,5717,European Journal of Nuclear Medicine and Molecular Imaging,2026600,"<sup class=""a-plus-plus"">124</sup>I-L19-SIP for immuno-PET imaging of tumour vasculature and guidance of <sup class=""a-plus-plus"">131</sup>I-L19-SIP radioimmunotherapy",[[0.120598680304]]
3,14,5717,European Journal of Nuclear Medicine and Molecular Imaging,2026800,"Extrastriatal uptake on <sup class=""a-plus-plus"">123</sup>I-ioflupane brain SPECT",[[0.131892539967]]
3,14,5717,European Journal of Nuclear Medicine and Molecular Imaging,2026900,PET systems: the value of added length,[[0.173905188081]]
2,14,5717,European Journal of Nuclear Medicine and Molecular Imaging,2027100,SPECT/CT arthrography of the wrist in ulnocarpal impaction syndrome,[[0.189503259867]]
3,14,5717,European Journal of Nuclear Medicine and Molecular Imaging,2027300,Reduction of artefacts caused by hip implants in CT-based attenuation-corrected PET images using 2-D interpolation of a virtual sinogram on an irregular grid,[[0.150013984641]]
1,4,5513,Intensive Care Medicine,2076600,"SAPS 3—From evaluation of the patient to evaluation of the intensive care unit. Part 1: Objectives, methods and cohort description",[[0.374724000813]]
2,14,5513,Intensive Care Medicine,2077200,"Comment on “Attitudes of European physicians, nurses, patients, and families regarding end-of-life decisions: the ETHICATT study” by Sprung et al.",[[0.169284054259]]
3,14,5513,Intensive Care Medicine,2078100,Extended drotrecogin alfa (activated) treatment in patients with prolonged septic shock,[[0.103268236768]]
2,14,5513,Intensive Care Medicine,2079500,The impact of patient preferences on physician decisions in the ICU: still much to learn,[[0.167340599435]]
3,1,5796,Memory & Cognition,2180700,Spacing effects in picture memory,[[0.135238452283]]
3,1,5796,Memory & Cognition,2180800,On the predictor variable for choice reaction time,[[0.183586495321]]
3,1,5796,Memory & Cognition,2180900,Spatial coding of auditory signals,[[0.241966862302]]
3,1,5796,Memory & Cognition,2181000,Manipulation of response-contingent unconditioned-stimulus intensity in human eyelid conditioning: A two-phase model analysis,[[0.191136499065]]
3,1,5796,Memory & Cognition,2181100,An independence of mechanism in the origins of reading and classification-related semantic distance effects,[[0.268391505337]]
3,1,5796,Memory & Cognition,2181200,Finite-state recall revealed by backward learning curves constructed from confidence ratings,[[0.268771574756]]
3,1,5796,Memory & Cognition,2181300,Semantic priming effects on picture and word processing,[[0.312237018515]]
3,1,5796,Memory & Cognition,2181400,Feature frequency in concept learning: What is counted?,[[0.162715573923]]
3,1,5796,Memory & Cognition,2181500,On the locus of the stimulus suffix effect,[[0.175415026767]]
3,1,5796,Memory & Cognition,2181600,The auditory recency advantage in longer term free recall is not enhanced by recalling prerecency items first,[[0.274870948538]]
3,1,5796,Memory & Cognition,2181700,Automatic and strategic effects in semantic priming: An examination of Becker’s verification model,[[0.230528457409]]
3,1,5796,Memory & Cognition,2181800,Further explorations of the consistency effect in word and nonword pronunciation,[[0.249331343204]]
3,1,5796,Memory & Cognition,2181900,The effects of different types of retrieval cues on the recall of names of famous faces,[[0.168658598508]]
3,14,5796,Memory & Cognition,2182000,Typicality and reasoning fallacies,[[0.140196887507]]
3,1,5796,Memory & Cognition,2182100,Phonological assembly in reading: Lexical contribution leads to violation of graphophonological rules,[[0.195998026951]]
3,1,5796,Memory & Cognition,2182200,On the origin of intermediate effects in clinical case recall,[[0.205959875109]]
3,1,5796,Memory & Cognition,2182300,A pattern recognition account of decision making,[[0.126184892541]]
3,1,5796,Memory & Cognition,2182400,Beyond belief bias: Reasoning from conceptual structures by mental models manipulation,[[0.185421766265]]
3,1,5796,Memory & Cognition,2182500,Age differences in the allocation of study time account for age differences in memory performance,[[0.299755741834]]
